idFaturamento;idCheckIn;valorTotal;dataFaturamento;tipoPagamento;classificacao
4234;4234;191,49;15/02/2025 00:00:00;Fatura;4
4235;4235;122,39;15/02/2025 00:00:00;Fatura;1
4236;4236;129,09;15/02/2025 00:00:00;Dinheiro;5
4237;4237;124,93;15/02/2025 00:00:00;Fatura;3
4238;4238;164,43;15/02/2025 00:00:00;Fatura;2
4239;4239;170,87;15/02/2025 00:00:00;Dinheiro;4
4240;4240;141,46;15/02/2025 00:00:00;Fatura;4
4241;4241;172,37;16/02/2025 00:00:00;Cartão;5
4242;4242;146,85;16/02/2025 00:00:00;Fatura;1
4243;4243;165,39;16/02/2025 00:00:00;Cartão;1
4244;4244;127,19;16/02/2025 00:00:00;Cartão;3
4245;4245;138,39;16/02/2025 00:00:00;Dinheiro;4
4246;4246;186,79;16/02/2025 00:00:00;Cartão;1
4247;4247;180;16/02/2025 00:00:00;Fatura;4
4248;4248;116,23;16/02/2025 00:00:00;Cartão;3
4249;4249;187,51;16/02/2025 00:00:00;Fatura;1
4250;4250;161,08;16/02/2025 00:00:00;Cartão;3
4251;4251;159,52;16/02/2025 00:00:00;Dinheiro;4
4252;4252;213,79;16/02/2025 00:00:00;Fatura;4
4253;4253;175,17;16/02/2025 00:00:00;Fatura;4
4254;4254;187,57;16/02/2025 00:00:00;Fatura;2
4255;4255;188,2;16/02/2025 00:00:00;Dinheiro;5
4256;4256;170,21;16/02/2025 00:00:00;Dinheiro;3
4257;4257;138,21;17/02/2025 00:00:00;Dinheiro;3
4258;4258;184,39;17/02/2025 00:00:00;Cartão;4
4259;4259;151,84;17/02/2025 00:00:00;Cartão;3
4260;4260;162,67;17/02/2025 00:00:00;Fatura;2
4261;4261;176,24;17/02/2025 00:00:00;Cartão;2
4262;4262;118,75;17/02/2025 00:00:00;Fatura;4
4263;4263;101,21;17/02/2025 00:00:00;Cartão;4
4264;4264;134,77;17/02/2025 00:00:00;Cartão;4
4265;4265;173,97;17/02/2025 00:00:00;Dinheiro;5
4266;4266;210,79;17/02/2025 00:00:00;Dinheiro;1
4267;4267;102,94;17/02/2025 00:00:00;Cartão;5
4268;4268;171,45;17/02/2025 00:00:00;Dinheiro;2
4269;4269;111,23;17/02/2025 00:00:00;Fatura;3
4270;4270;169,81;17/02/2025 00:00:00;Fatura;5
4271;4271;198,7;17/02/2025 00:00:00;Dinheiro;5
4272;4272;175,94;17/02/2025 00:00:00;Fatura;3
4273;4273;111,69;18/02/2025 00:00:00;Cartão;4
4274;4274;189,54;18/02/2025 00:00:00;Fatura;3
4275;4275;137,18;18/02/2025 00:00:00;Dinheiro;4
4276;4276;204,72;18/02/2025 00:00:00;Cartão;3
4277;4277;153,04;18/02/2025 00:00:00;Dinheiro;5
4278;4278;158,54;18/02/2025 00:00:00;Fatura;3
4279;4279;139,24;18/02/2025 00:00:00;Fatura;4
4280;4280;154,04;18/02/2025 00:00:00;Dinheiro;5
4281;4281;134,49;18/02/2025 00:00:00;Fatura;5
4282;4282;175,05;18/02/2025 00:00:00;Cartão;5
4283;4283;135,78;18/02/2025 00:00:00;Cartão;3
4284;4284;191,94;19/02/2025 00:00:00;Fatura;2
4285;4285;225,91;19/02/2025 00:00:00;Cartão;2
4286;4286;140,42;19/02/2025 00:00:00;Cartão;2
4287;4287;135,88;19/02/2025 00:00:00;Cartão;1
4288;4288;166,58;19/02/2025 00:00:00;Dinheiro;4
4289;4289;120,26;19/02/2025 00:00:00;Cartão;1
4290;4290;147,88;19/02/2025 00:00:00;Cartão;3
4291;4291;201,94;19/02/2025 00:00:00;Cartão;2
4292;4292;194,36;19/02/2025 00:00:00;Fatura;3
4293;4293;134,77;19/02/2025 00:00:00;Dinheiro;4
4294;4294;140,89;19/02/2025 00:00:00;Cartão;5
4295;4295;218,34;19/02/2025 00:00:00;Cartão;3
4296;4296;148,01;20/02/2025 00:00:00;Dinheiro;1
4297;4297;165,05;20/02/2025 00:00:00;Dinheiro;1
4298;4298;142,85;20/02/2025 00:00:00;Dinheiro;4
4299;4299;90,14;20/02/2025 00:00:00;Fatura;1
4300;4300;113,01;20/02/2025 00:00:00;Cartão;3
4301;4301;135,9;20/02/2025 00:00:00;Cartão;2
4302;4302;162,51;20/02/2025 00:00:00;Dinheiro;5
4303;4303;171,29;20/02/2025 00:00:00;Fatura;3
4304;4304;179,49;20/02/2025 00:00:00;Fatura;5
4305;4305;152,69;20/02/2025 00:00:00;Cartão;4
4306;4306;102,68;20/02/2025 00:00:00;Cartão;4
4307;4307;137,57;20/02/2025 00:00:00;Fatura;5
4308;4308;207,32;20/02/2025 00:00:00;Dinheiro;5
4309;4309;148,23;20/02/2025 00:00:00;Dinheiro;1
4310;4310;148,86;20/02/2025 00:00:00;Cartão;5
4311;4311;171;20/02/2025 00:00:00;Dinheiro;5
4312;4312;159,43;21/02/2025 00:00:00;Dinheiro;5
4313;4313;152,55;21/02/2025 00:00:00;Cartão;4
4314;4314;203,75;21/02/2025 00:00:00;Dinheiro;3
4315;4315;172,94;21/02/2025 00:00:00;Fatura;2
4316;4316;135,66;21/02/2025 00:00:00;Cartão;1
4317;4317;173,91;21/02/2025 00:00:00;Cartão;2
4318;4318;187,91;21/02/2025 00:00:00;Dinheiro;5
4319;4319;170,53;21/02/2025 00:00:00;Dinheiro;5
4320;4320;132,93;21/02/2025 00:00:00;Dinheiro;1
4321;4321;114,92;21/02/2025 00:00:00;Cartão;1
4322;4322;162,55;21/02/2025 00:00:00;Dinheiro;4
4323;4323;138,93;21/02/2025 00:00:00;Dinheiro;1
4324;4324;102,37;21/02/2025 00:00:00;Cartão;2
4325;4325;204,99;21/02/2025 00:00:00;Fatura;5
4326;4326;145,39;22/02/2025 00:00:00;Dinheiro;2
4327;4327;177,18;22/02/2025 00:00:00;Cartão;5
4328;4328;177,81;22/02/2025 00:00:00;Dinheiro;5
4329;4329;182,88;22/02/2025 00:00:00;Dinheiro;1
4330;4330;144,11;22/02/2025 00:00:00;Fatura;2
4331;4331;200,36;22/02/2025 00:00:00;Cartão;2
4332;4332;165,89;22/02/2025 00:00:00;Dinheiro;1
4333;4333;129,48;22/02/2025 00:00:00;Cartão;3
4334;4334;169,8;22/02/2025 00:00:00;Dinheiro;3
4335;4335;150,96;22/02/2025 00:00:00;Fatura;1
4336;4336;105,19;22/02/2025 00:00:00;Cartão;5
4337;4337;123,87;23/02/2025 00:00:00;Dinheiro;3
4338;4338;123,33;23/02/2025 00:00:00;Dinheiro;4
4339;4339;170,65;23/02/2025 00:00:00;Fatura;3
4340;4340;130,92;23/02/2025 00:00:00;Dinheiro;3
4341;4341;202,18;23/02/2025 00:00:00;Cartão;2
4342;4342;157,02;23/02/2025 00:00:00;Fatura;1
4343;4343;177,99;23/02/2025 00:00:00;Cartão;5
4344;4344;193,16;23/02/2025 00:00:00;Fatura;4
4345;4345;120,23;23/02/2025 00:00:00;Cartão;5
4346;4346;148,19;23/02/2025 00:00:00;Fatura;4
4347;4347;182,85;23/02/2025 00:00:00;Cartão;4
4348;4348;131,76;23/02/2025 00:00:00;Fatura;2
4349;4349;161,51;23/02/2025 00:00:00;Fatura;2
4350;4350;192,08;24/02/2025 00:00:00;Fatura;2
4351;4351;169,72;24/02/2025 00:00:00;Dinheiro;3
4352;4352;111,68;24/02/2025 00:00:00;Fatura;3
4353;4353;169,44;24/02/2025 00:00:00;Cartão;3
4354;4354;167,43;24/02/2025 00:00:00;Dinheiro;2
4355;4355;114,78;24/02/2025 00:00:00;Cartão;4
4356;4356;208,15;24/02/2025 00:00:00;Cartão;3
4357;4357;193,37;24/02/2025 00:00:00;Cartão;4
4358;4358;137,19;24/02/2025 00:00:00;Dinheiro;5
4359;4359;175,24;24/02/2025 00:00:00;Fatura;2
4360;4360;220,29;24/02/2025 00:00:00;Dinheiro;2
4361;4361;145,62;24/02/2025 00:00:00;Cartão;2
4362;4362;178,59;24/02/2025 00:00:00;Dinheiro;1
4363;4363;190,13;24/02/2025 00:00:00;Dinheiro;4
4364;4364;143,24;24/02/2025 00:00:00;Fatura;1
4365;4365;187,46;24/02/2025 00:00:00;Cartão;5
4366;4366;168,51;25/02/2025 00:00:00;Fatura;2
4367;4367;181,19;25/02/2025 00:00:00;Fatura;2
4368;4368;149,24;25/02/2025 00:00:00;Dinheiro;3
4369;4369;100,38;25/02/2025 00:00:00;Dinheiro;1
4370;4370;236,51;25/02/2025 00:00:00;Cartão;4
4371;4371;212,77;25/02/2025 00:00:00;Fatura;4
4372;4372;152,56;25/02/2025 00:00:00;Dinheiro;5
4373;4373;169,48;25/02/2025 00:00:00;Cartão;2
4374;4374;156,42;25/02/2025 00:00:00;Fatura;2
4375;4375;133,61;25/02/2025 00:00:00;Cartão;2
4376;4376;165;25/02/2025 00:00:00;Dinheiro;4
4377;4377;173,95;26/02/2025 00:00:00;Fatura;5
4378;4378;138,26;26/02/2025 00:00:00;Cartão;2
4379;4379;201,06;26/02/2025 00:00:00;Cartão;4
4380;4380;150,83;26/02/2025 00:00:00;Fatura;3
4381;4381;209,61;26/02/2025 00:00:00;Fatura;5
4382;4382;157,2;26/02/2025 00:00:00;Dinheiro;4
4383;4383;139,49;26/02/2025 00:00:00;Fatura;4
4384;4384;165,1;26/02/2025 00:00:00;Cartão;1
4385;4385;147,9;26/02/2025 00:00:00;Fatura;3
4386;4386;97,38;26/02/2025 00:00:00;Fatura;3
4387;4387;166,79;26/02/2025 00:00:00;Cartão;5
4388;4388;129,16;26/02/2025 00:00:00;Cartão;2
4389;4389;227,29;26/02/2025 00:00:00;Cartão;2
4390;4390;168,61;26/02/2025 00:00:00;Cartão;1
4391;4391;170,03;26/02/2025 00:00:00;Dinheiro;3
4392;4392;190,67;27/02/2025 00:00:00;Cartão;5
4393;4393;126,25;27/02/2025 00:00:00;Dinheiro;3
4394;4394;131,38;27/02/2025 00:00:00;Cartão;4
4395;4395;121,55;27/02/2025 00:00:00;Cartão;3
4396;4396;195,94;27/02/2025 00:00:00;Dinheiro;4
4397;4397;191,5;27/02/2025 00:00:00;Cartão;1
4398;4398;195,63;27/02/2025 00:00:00;Fatura;5
4399;4399;151,87;27/02/2025 00:00:00;Cartão;5
4400;4400;210,14;27/02/2025 00:00:00;Cartão;3
4401;4401;115,94;27/02/2025 00:00:00;Cartão;2
4402;4402;151,47;27/02/2025 00:00:00;Cartão;4
4403;4403;206,11;27/02/2025 00:00:00;Fatura;5
4404;4404;112,4;27/02/2025 00:00:00;Fatura;5
4405;4405;196,85;27/02/2025 00:00:00;Fatura;2
4406;4406;185,52;28/02/2025 00:00:00;Dinheiro;2
4407;4407;164,94;28/02/2025 00:00:00;Cartão;3
4408;4408;157,98;28/02/2025 00:00:00;Cartão;5
4409;4409;211,39;28/02/2025 00:00:00;Fatura;5
4410;4410;111,09;28/02/2025 00:00:00;Fatura;4
4411;4411;233,41;28/02/2025 00:00:00;Fatura;3
4412;4412;162,25;28/02/2025 00:00:00;Cartão;4
4413;4413;182,98;28/02/2025 00:00:00;Dinheiro;5
4414;4414;149,91;28/02/2025 00:00:00;Dinheiro;5
4415;4415;184,93;28/02/2025 00:00:00;Dinheiro;5
4416;4416;91,48;28/02/2025 00:00:00;Cartão;3
4417;4417;120,12;28/02/2025 00:00:00;Fatura;2
4418;4418;183,76;28/02/2025 00:00:00;Dinheiro;3
4419;4419;204,66;01/03/2025 00:00:00;Cartão;1
4420;4420;165,08;01/03/2025 00:00:00;Dinheiro;4
4421;4421;155,64;01/03/2025 00:00:00;Dinheiro;4
4422;4422;204,38;01/03/2025 00:00:00;Cartão;5
4423;4423;174,63;01/03/2025 00:00:00;Dinheiro;3
4424;4424;140,56;01/03/2025 00:00:00;Dinheiro;3
4425;4425;153,65;01/03/2025 00:00:00;Fatura;4
4426;4426;189,94;01/03/2025 00:00:00;Fatura;5
4427;4427;205,48;01/03/2025 00:00:00;Fatura;2
4428;4428;160,32;01/03/2025 00:00:00;Cartão;2
4429;4429;188,95;01/03/2025 00:00:00;Fatura;2
4430;4430;126,23;01/03/2025 00:00:00;Cartão;5
4431;4431;158,49;01/03/2025 00:00:00;Fatura;4
4432;4432;143,23;01/03/2025 00:00:00;Dinheiro;3
4433;4433;124,98;01/03/2025 00:00:00;Cartão;1
4434;4434;120,93;01/03/2025 00:00:00;Cartão;3
4435;4435;165,88;02/03/2025 00:00:00;Cartão;3
4436;4436;228,62;02/03/2025 00:00:00;Dinheiro;3
4437;4437;182,32;02/03/2025 00:00:00;Dinheiro;5
4438;4438;154,9;02/03/2025 00:00:00;Fatura;5
4439;4439;232,37;02/03/2025 00:00:00;Fatura;1
4440;4440;148,04;02/03/2025 00:00:00;Fatura;2
4441;4441;137,21;02/03/2025 00:00:00;Dinheiro;4
4442;4442;166,43;02/03/2025 00:00:00;Cartão;4
4443;4443;142,5;02/03/2025 00:00:00;Fatura;4
4444;4444;219,15;02/03/2025 00:00:00;Dinheiro;1
4445;4445;219,22;02/03/2025 00:00:00;Cartão;4
4446;4446;126,58;02/03/2025 00:00:00;Fatura;4
4447;4447;147,32;02/03/2025 00:00:00;Cartão;2
4448;4448;157,05;02/03/2025 00:00:00;Cartão;3
4449;4449;141,93;02/03/2025 00:00:00;Fatura;1
4450;4450;162,83;03/03/2025 00:00:00;Fatura;1
4451;4451;243,48;03/03/2025 00:00:00;Cartão;2
4452;4452;162,32;03/03/2025 00:00:00;Fatura;2
4453;4453;176,93;03/03/2025 00:00:00;Cartão;1
4454;4454;218,51;03/03/2025 00:00:00;Dinheiro;1
4455;4455;140,03;03/03/2025 00:00:00;Fatura;2
4456;4456;179,69;03/03/2025 00:00:00;Fatura;2
4457;4457;136,17;03/03/2025 00:00:00;Cartão;2
4458;4458;155,43;03/03/2025 00:00:00;Fatura;1
4459;4459;166,43;03/03/2025 00:00:00;Cartão;1
4460;4460;172,23;04/03/2025 00:00:00;Fatura;5
4461;4461;177,4;04/03/2025 00:00:00;Cartão;2
4462;4462;149,84;04/03/2025 00:00:00;Fatura;5
4463;4463;212,13;04/03/2025 00:00:00;Cartão;4
4464;4464;193,43;04/03/2025 00:00:00;Fatura;2
4465;4465;168,18;04/03/2025 00:00:00;Dinheiro;2
4466;4466;174,81;04/03/2025 00:00:00;Dinheiro;5
4467;4467;135,56;04/03/2025 00:00:00;Fatura;2
4468;4468;215,01;04/03/2025 00:00:00;Cartão;3
4469;4469;145,16;04/03/2025 00:00:00;Dinheiro;4
4470;4470;128,13;05/03/2025 00:00:00;Dinheiro;1
4471;4471;129,04;05/03/2025 00:00:00;Fatura;2
4472;4472;157,79;05/03/2025 00:00:00;Cartão;4
4473;4473;159,35;05/03/2025 00:00:00;Cartão;2
4474;4474;223,25;05/03/2025 00:00:00;Fatura;4
4475;4475;162,53;05/03/2025 00:00:00;Dinheiro;4
4476;4476;173,57;05/03/2025 00:00:00;Dinheiro;2
4477;4477;116,55;05/03/2025 00:00:00;Fatura;2
4478;4478;206,97;05/03/2025 00:00:00;Dinheiro;1
4479;4479;145,71;05/03/2025 00:00:00;Cartão;5
4480;4480;155,24;05/03/2025 00:00:00;Dinheiro;2
4481;4481;170,59;05/03/2025 00:00:00;Dinheiro;3
4482;4482;217,3;05/03/2025 00:00:00;Dinheiro;3
4483;4483;164,93;05/03/2025 00:00:00;Dinheiro;2
4484;4484;171,28;05/03/2025 00:00:00;Fatura;5
4485;4485;189,36;06/03/2025 00:00:00;Fatura;2
4486;4486;159,33;06/03/2025 00:00:00;Cartão;5
4487;4487;161,11;06/03/2025 00:00:00;Cartão;2
4488;4488;147,41;06/03/2025 00:00:00;Fatura;5
4489;4489;108,28;06/03/2025 00:00:00;Fatura;5
4490;4490;126,94;06/03/2025 00:00:00;Fatura;5
4491;4491;189,62;06/03/2025 00:00:00;Dinheiro;3
4492;4492;194,89;06/03/2025 00:00:00;Cartão;1
4493;4493;154,29;06/03/2025 00:00:00;Cartão;2
4494;4494;170,27;06/03/2025 00:00:00;Cartão;2
4495;4495;136,76;06/03/2025 00:00:00;Cartão;3
4496;4496;192,55;06/03/2025 00:00:00;Fatura;2
4497;4497;186,44;06/03/2025 00:00:00;Dinheiro;5
4498;4498;185,16;06/03/2025 00:00:00;Fatura;2
4499;4499;138,97;06/03/2025 00:00:00;Fatura;3
4500;4500;154,77;07/03/2025 00:00:00;Cartão;2
4501;4501;154,82;07/03/2025 00:00:00;Fatura;1
4502;4502;180,35;07/03/2025 00:00:00;Cartão;5
4503;4503;144,55;07/03/2025 00:00:00;Cartão;3
4504;4504;123,56;07/03/2025 00:00:00;Dinheiro;2
4505;4505;142,92;07/03/2025 00:00:00;Cartão;1
4506;4506;176,9;07/03/2025 00:00:00;Cartão;1
4507;4507;147,04;07/03/2025 00:00:00;Cartão;4
4508;4508;170,5;07/03/2025 00:00:00;Dinheiro;2
4509;4509;133,55;07/03/2025 00:00:00;Dinheiro;5
4510;4510;177,18;08/03/2025 00:00:00;Dinheiro;5
4511;4511;190,64;08/03/2025 00:00:00;Dinheiro;1
4512;4512;160,34;08/03/2025 00:00:00;Fatura;2
4513;4513;132,4;08/03/2025 00:00:00;Fatura;2
4514;4514;131,77;08/03/2025 00:00:00;Fatura;3
4515;4515;128,53;08/03/2025 00:00:00;Fatura;4
4516;4516;199,42;08/03/2025 00:00:00;Dinheiro;1
4517;4517;169,12;08/03/2025 00:00:00;Fatura;2
4518;4518;135,51;08/03/2025 00:00:00;Cartão;1
4519;4519;186,86;08/03/2025 00:00:00;Fatura;3
4520;4520;111,46;08/03/2025 00:00:00;Cartão;2
4521;4521;140,62;08/03/2025 00:00:00;Fatura;4
4522;4522;123,76;08/03/2025 00:00:00;Fatura;5
4523;4523;162,94;08/03/2025 00:00:00;Dinheiro;2
4524;4524;222,82;08/03/2025 00:00:00;Cartão;4
4525;4525;209,99;09/03/2025 00:00:00;Dinheiro;5
4526;4526;152,74;09/03/2025 00:00:00;Fatura;1
4527;4527;173;09/03/2025 00:00:00;Cartão;5
4528;4528;158,56;09/03/2025 00:00:00;Fatura;2
4529;4529;194,87;09/03/2025 00:00:00;Fatura;1
4530;4530;153,92;09/03/2025 00:00:00;Cartão;4
4531;4531;153,56;09/03/2025 00:00:00;Dinheiro;4
4532;4532;196,24;09/03/2025 00:00:00;Fatura;3
4533;4533;135,12;09/03/2025 00:00:00;Cartão;4
4534;4534;170,57;09/03/2025 00:00:00;Fatura;1
4535;4535;136,38;09/03/2025 00:00:00;Dinheiro;4
4536;4536;206,43;09/03/2025 00:00:00;Fatura;1
4537;4537;159,4;09/03/2025 00:00:00;Cartão;2
4538;4538;129,93;10/03/2025 00:00:00;Dinheiro;2
4539;4539;62,28;10/03/2025 00:00:00;Cartão;4
4540;4540;188,31;10/03/2025 00:00:00;Cartão;2
4541;4541;185,59;10/03/2025 00:00:00;Dinheiro;5
4542;4542;207,54;10/03/2025 00:00:00;Fatura;3
4543;4543;159,43;10/03/2025 00:00:00;Dinheiro;5
4544;4544;158,33;10/03/2025 00:00:00;Cartão;1
4545;4545;135,9;10/03/2025 00:00:00;Dinheiro;5
4546;4546;253,83;10/03/2025 00:00:00;Fatura;1
4547;4547;186,98;10/03/2025 00:00:00;Fatura;1
4548;4548;182,3;10/03/2025 00:00:00;Fatura;5
4549;4549;166,29;10/03/2025 00:00:00;Cartão;4
4550;4550;184,43;10/03/2025 00:00:00;Fatura;4
4551;4551;91,22;10/03/2025 00:00:00;Fatura;1
4552;4552;155,03;10/03/2025 00:00:00;Fatura;3
4553;4553;164,13;11/03/2025 00:00:00;Cartão;2
4554;4554;160,34;11/03/2025 00:00:00;Cartão;5
4555;4555;181,1;11/03/2025 00:00:00;Fatura;5
4556;4556;158,96;11/03/2025 00:00:00;Fatura;3
4557;4557;169,07;11/03/2025 00:00:00;Cartão;4
4558;4558;178,52;11/03/2025 00:00:00;Cartão;1
4559;4559;118,99;11/03/2025 00:00:00;Dinheiro;2
4560;4560;155,75;11/03/2025 00:00:00;Fatura;2
4561;4561;139,26;11/03/2025 00:00:00;Fatura;5
4562;4562;172,1;11/03/2025 00:00:00;Cartão;3
4563;4563;170,09;12/03/2025 00:00:00;Fatura;5
4564;4564;189,04;12/03/2025 00:00:00;Cartão;5
4565;4565;123,44;12/03/2025 00:00:00;Fatura;4
4566;4566;204,5;12/03/2025 00:00:00;Dinheiro;2
4567;4567;159,34;12/03/2025 00:00:00;Cartão;5
4568;4568;182,96;12/03/2025 00:00:00;Cartão;1
4569;4569;154,58;12/03/2025 00:00:00;Dinheiro;2
4570;4570;125,91;12/03/2025 00:00:00;Dinheiro;5
4571;4571;164;12/03/2025 00:00:00;Cartão;5
4572;4572;155,04;12/03/2025 00:00:00;Cartão;2
4573;4573;204,94;12/03/2025 00:00:00;Cartão;3
4574;4574;129,63;12/03/2025 00:00:00;Dinheiro;1
4575;4575;202,44;12/03/2025 00:00:00;Cartão;2
4576;4576;112,18;12/03/2025 00:00:00;Fatura;1
4577;4577;150,71;13/03/2025 00:00:00;Cartão;4
4578;4578;135,02;13/03/2025 00:00:00;Dinheiro;4
4579;4579;204,92;13/03/2025 00:00:00;Cartão;4
4580;4580;146,04;13/03/2025 00:00:00;Fatura;4
4581;4581;183,32;13/03/2025 00:00:00;Cartão;3
4582;4582;130,48;13/03/2025 00:00:00;Dinheiro;1
4583;4583;147,9;13/03/2025 00:00:00;Fatura;5
4584;4584;170,03;13/03/2025 00:00:00;Cartão;3
4585;4585;154,4;13/03/2025 00:00:00;Cartão;3
4586;4586;164,27;13/03/2025 00:00:00;Cartão;1
4587;4587;174,98;13/03/2025 00:00:00;Dinheiro;3
4588;4588;87,94;13/03/2025 00:00:00;Dinheiro;1
4589;4589;118,17;13/03/2025 00:00:00;Fatura;2
4590;4590;174,78;13/03/2025 00:00:00;Cartão;5
4591;4591;118,05;13/03/2025 00:00:00;Fatura;5
4592;4592;135,44;14/03/2025 00:00:00;Dinheiro;1
4593;4593;145,37;14/03/2025 00:00:00;Fatura;4
4594;4594;162,62;14/03/2025 00:00:00;Cartão;2
4595;4595;130,18;14/03/2025 00:00:00;Fatura;5
4596;4596;160,13;14/03/2025 00:00:00;Dinheiro;2
4597;4597;166,78;14/03/2025 00:00:00;Cartão;4
4598;4598;189,38;14/03/2025 00:00:00;Dinheiro;2
4599;4599;125,66;14/03/2025 00:00:00;Cartão;3
4600;4600;139,81;14/03/2025 00:00:00;Fatura;3
4601;4601;155,44;14/03/2025 00:00:00;Dinheiro;2
4602;4602;139,59;14/03/2025 00:00:00;Cartão;2
4603;4603;126,58;14/03/2025 00:00:00;Fatura;2
4604;4604;143,73;14/03/2025 00:00:00;Dinheiro;2
4605;4605;132,6;14/03/2025 00:00:00;Fatura;3
4606;4606;165,1;15/03/2025 00:00:00;Dinheiro;1
4607;4607;160,61;15/03/2025 00:00:00;Dinheiro;5
4608;4608;140,67;15/03/2025 00:00:00;Cartão;3
4609;4609;157,98;15/03/2025 00:00:00;Cartão;3
4610;4610;189,31;15/03/2025 00:00:00;Fatura;2
4611;4611;191,78;15/03/2025 00:00:00;Cartão;4
4612;4612;182,59;15/03/2025 00:00:00;Cartão;2
4613;4613;151,49;15/03/2025 00:00:00;Dinheiro;4
4614;4614;157,51;15/03/2025 00:00:00;Fatura;5
4615;4615;173,57;15/03/2025 00:00:00;Fatura;1
4616;4616;193,95;15/03/2025 00:00:00;Dinheiro;1
4617;4617;140,74;15/03/2025 00:00:00;Dinheiro;3
4618;4618;92,32;15/03/2025 00:00:00;Dinheiro;1
4619;4619;149;16/03/2025 00:00:00;Cartão;1
4620;4620;202,57;16/03/2025 00:00:00;Dinheiro;3
4621;4621;198,28;16/03/2025 00:00:00;Cartão;1
4622;4622;167,07;16/03/2025 00:00:00;Fatura;3
4623;4623;182,78;16/03/2025 00:00:00;Fatura;1
4624;4624;178,98;16/03/2025 00:00:00;Cartão;2
4625;4625;165,2;16/03/2025 00:00:00;Cartão;3
4626;4626;163,43;16/03/2025 00:00:00;Dinheiro;1
4627;4627;115,52;16/03/2025 00:00:00;Fatura;1
4628;4628;162,03;16/03/2025 00:00:00;Dinheiro;3
4629;4629;124,19;16/03/2025 00:00:00;Dinheiro;4
4630;4630;179,86;17/03/2025 00:00:00;Dinheiro;2
4631;4631;149,19;17/03/2025 00:00:00;Fatura;2
4632;4632;179,63;17/03/2025 00:00:00;Fatura;4
4633;4633;138,67;17/03/2025 00:00:00;Cartão;3
4634;4634;118,51;17/03/2025 00:00:00;Dinheiro;3
4635;4635;155,15;17/03/2025 00:00:00;Cartão;5
4636;4636;98,48;17/03/2025 00:00:00;Dinheiro;2
4637;4637;158,75;17/03/2025 00:00:00;Cartão;2
4638;4638;150,89;17/03/2025 00:00:00;Fatura;2
4639;4639;192,49;17/03/2025 00:00:00;Dinheiro;4
4640;4640;150,35;17/03/2025 00:00:00;Dinheiro;5
4641;4641;133,34;17/03/2025 00:00:00;Cartão;4
4642;4642;119,83;17/03/2025 00:00:00;Cartão;1
4643;4643;155,19;17/03/2025 00:00:00;Fatura;3
4644;4644;143,78;18/03/2025 00:00:00;Dinheiro;2
4645;4645;135,22;18/03/2025 00:00:00;Fatura;2
4646;4646;173,92;18/03/2025 00:00:00;Cartão;1
4647;4647;191,21;18/03/2025 00:00:00;Fatura;2
4648;4648;95,32;18/03/2025 00:00:00;Dinheiro;3
4649;4649;160,27;18/03/2025 00:00:00;Cartão;5
4650;4650;146,27;18/03/2025 00:00:00;Dinheiro;2
4651;4651;156,37;18/03/2025 00:00:00;Dinheiro;1
4652;4652;103,84;18/03/2025 00:00:00;Dinheiro;5
4653;4653;142,98;18/03/2025 00:00:00;Fatura;5
4654;4654;167,04;18/03/2025 00:00:00;Fatura;4
4655;4655;129,83;18/03/2025 00:00:00;Fatura;2
4656;4656;159,34;19/03/2025 00:00:00;Dinheiro;5
4657;4657;119,75;19/03/2025 00:00:00;Fatura;5
4658;4658;136,49;19/03/2025 00:00:00;Dinheiro;5
4659;4659;135,74;19/03/2025 00:00:00;Dinheiro;4
4660;4660;124,14;19/03/2025 00:00:00;Dinheiro;2
4661;4661;142,23;19/03/2025 00:00:00;Dinheiro;4
4662;4662;162,73;19/03/2025 00:00:00;Cartão;1
4663;4663;112,73;19/03/2025 00:00:00;Cartão;1
4664;4664;153,47;19/03/2025 00:00:00;Dinheiro;4
4665;4665;141,35;19/03/2025 00:00:00;Fatura;2
4666;4666;173,77;19/03/2025 00:00:00;Fatura;3
4667;4667;117,66;19/03/2025 00:00:00;Dinheiro;3
4668;4668;147,07;20/03/2025 00:00:00;Cartão;1
4669;4669;150,01;20/03/2025 00:00:00;Dinheiro;5
4670;4670;205,17;20/03/2025 00:00:00;Dinheiro;4
4671;4671;149,75;20/03/2025 00:00:00;Cartão;3
4672;4672;155,99;20/03/2025 00:00:00;Cartão;2
4673;4673;137,4;20/03/2025 00:00:00;Dinheiro;1
4674;4674;167,1;20/03/2025 00:00:00;Cartão;4
4675;4675;176,65;20/03/2025 00:00:00;Fatura;4
4676;4676;161,78;20/03/2025 00:00:00;Fatura;2
4677;4677;163,13;20/03/2025 00:00:00;Cartão;2
4678;4678;176,66;21/03/2025 00:00:00;Cartão;4
4679;4679;125,59;21/03/2025 00:00:00;Fatura;5
4680;4680;203,31;21/03/2025 00:00:00;Fatura;2
4681;4681;148,84;21/03/2025 00:00:00;Fatura;5
4682;4682;159,3;21/03/2025 00:00:00;Cartão;4
4683;4683;144,51;21/03/2025 00:00:00;Fatura;4
4684;4684;170,94;21/03/2025 00:00:00;Dinheiro;3
4685;4685;82,03;21/03/2025 00:00:00;Cartão;2
4686;4686;118,46;21/03/2025 00:00:00;Cartão;1
4687;4687;172,75;21/03/2025 00:00:00;Cartão;1
4688;4688;117,29;21/03/2025 00:00:00;Dinheiro;1
4689;4689;173,25;21/03/2025 00:00:00;Fatura;4
